folder,face_0,face_1,face_2,face_3,face_4,glass,beard
0190221170521_95-262-761-1107.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170521_95-415-833-801.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170521_95-547-1071-988.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170521_95-837-1077-1736.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170523_35-173-638-790.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170523_35-289-851-1215.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170523_35-451-892-919.jpg,0.0,0.0,0.0,1.0,0.0,0,1000
0190221170523_35-548-1042-1010.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170524_7-341-1019-986.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170524_7-743-1078-1691.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170525_82-375-1058-1014.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170525_82-784-1073-1734.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170527_02-388-1067-998.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170527_02-799-1080-1724.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170528_17-418-1068-975.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170528_17-916-1078-1815.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170529_41-666-1073-1106.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170530_56-775-1078-1140.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170538_52-0-213-771.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170538_52-143-551-1257.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170539_63-135-590-1198.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170539_63-2-241-801.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170540_79-147-634-1132.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170540_79-7-253-841.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170541_95-144-563-1248.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170541_95-174-703-1151.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170541_95-8-280-865.jpg,0.0,0.0,1.0,0.0,0.0,1000,0
0190221170543_27-109-437-860.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170543_27-147-559-1204.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170543_27-176-688-1129.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170543_27-258-796-997.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170543_27-272-881-698.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170543_27-771-1080-1683.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170544_77-137-534-836.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170544_77-154-392-1124.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170544_77-197-701-1126.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170544_77-236-585-1241.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170544_77-302-865-1002.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170546_26-154-589-813.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170546_26-214-607-1216.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170546_26-332-939-1044.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170546_26-408-879-763.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170547_73-142-562-1244.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170547_73-178-594-776.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170547_73-192-481-1003.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170547_73-255-768-1148.jpg,0.0,0.0,0.0,1.0,0.0,1,1
0190221170547_73-371-1025-1059.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170547_73-556-930-764.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170549_22-160-566-1251.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170549_22-215-587-750.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170549_22-231-547-1000.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170549_22-422-1058-1099.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170550_73-256-534-735.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170550_73-276-645-1039.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170550_73-331-823-1205.jpg,0.0,0.0,0.0,1.0,0.0,1,1000
0190221170550_73-475-1035-792.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170550_73-495-1076-1096.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170552_29-134-406-1216.jpg,0.0,0.0,0.0,1.0,0.0,1,1000
0190221170552_29-295-550-742.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170552_29-355-836-1272.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170552_29-454-1046-802.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170552_29-597-1073-1095.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170553_98-187-414-988.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170553_98-300-903-1071.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170553_98-342-599-744.jpg,0.0,0.0,1.0,0.0,0.0,1,0
0190221170553_98-446-976-1314.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170553_98-567-1048-806.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170553_98-697-1080-1115.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170555_54-222-678-906.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170555_54-355-1017-1110.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170555_54-403-722-688.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170555_54-514-1056-1439.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170557_36-142-529-1191.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170557_36-231-635-928.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170557_36-408-1061-1059.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170557_36-443-986-631.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170557_36-552-1070-1541.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170558_94-159-479-1126.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170558_94-226-619-870.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170558_94-320-632-1320.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170558_94-373-822-1281.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170558_94-406-1072-538.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170558_94-441-1065-1034.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170600_52-172-584-1081.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170600_52-324-575-1022.jpg,0.0,0.0,0.0,1.0,0.0,0,1000
0190221170600_52-347-691-1358.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170600_52-463-1071-1032.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170600_52-477-1073-484.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170600_52-598-1048-1385.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170600_52-648-1080-932.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170600_52-770-1080-1704.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170602_21-196-668-1067.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170602_21-359-750-888.jpg,0.0,0.0,0.0,1.0,0.0,0,1000
0190221170602_21-376-564-1287.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170602_21-411-885-1383.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170602_21-417-853-945.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170602_21-486-1074-467.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170602_21-501-904-1028.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170602_21-570-997-1010.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170602_21-660-1080-1918.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170602_21-730-1075-999.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170604_02-250-766-1229.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170604_02-342-861-1345.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170604_02-399-718-1005.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170604_02-596-1078-1030.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170604_02-941-1075-480.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170605_37-243-794-1227.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170605_37-389-910-1318.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170605_37-423-972-939.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170605_37-698-1075-1085.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170606_75-252-734-1240.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170606_75-287-888-1411.jpg,0.0,0.0,0.0,0.0,1.0,1,1000
0190221170606_75-437-947-1342.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170606_75-452-1075-913.jpg,0.0,0.0,0.0,0.0,1.0,1,1000
0190221170606_75-805-1072-1147.jpg,0.0,0.0,0.0,0.0,1.0,1,1000
0190221170608_22-141-554-953.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170608_22-18-313-753.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170608_22-304-847-1229.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170608_22-487-1076-978.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170608_22-524-1071-1462.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170609_72-173-667-933.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170609_72-22-318-757.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170609_72-275-573-1330.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170609_72-321-914-1109.jpg,0.0,0.0,0.0,0.0,1.0,0,1000
0190221170609_72-328-904-1415.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170609_72-5-311-688.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170609_72-572-1071-913.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170609_72-592-1078-1501.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170611_55-18-351-812.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170611_55-315-971-732.jpg,0.0,0.0,0.0,0.0,1.0,0,1000
0190221170611_55-43-375-934.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170611_55-435-915-929.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170611_55-459-977-1395.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170611_55-5-302-1058.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170611_55-592-1030-1024.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170611_55-705-1077-1078.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170611_55-759-1063-1920.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170613_19-203-757-996.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170613_19-214-826-664.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170613_19-681-1079-1920.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170614_85-313-936-633.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170616_51-0-184-793.jpg,0.0,0.0,1.0,0.0,0.0,1000,1000
0190221170616_51-199-487-1180.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170616_51-207-694-995.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170616_51-362-988-855.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170616_51-384-1048-588.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170616_51-398-950-1164.jpg,0.0,1.0,0.0,0.0,0.0,1000,0
0190221170616_51-406-1027-1118.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170616_51-444-1002-1341.jpg,0.0,0.0,0.0,0.0,1.0,1,1000
0190221170618_29-0-194-919.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170618_29-0-230-821.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170618_29-226-475-1168.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170618_29-235-618-849.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170618_29-263-777-1002.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170618_29-394-999-865.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170618_29-443-1062-1151.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170618_29-447-1072-539.jpg,0.0,0.0,1.0,0.0,0.0,1000,1000
0190221170618_29-482-981-1372.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170619_98-150-483-1038.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170619_98-182-568-930.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170619_98-243-824-651.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170619_98-39-469-1096.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170619_98-416-836-1032.jpg,0.0,0.0,1.0,0.0,0.0,1,0
0190221170619_98-485-870-903.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170619_98-598-1033-995.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170619_98-654-948-1495.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170619_98-688-1069-1592.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170619_98-914-1075-1229.jpg,0.0,0.0,0.0,0.0,1.0,0,1000
0190221170621_9-0-307-981.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170621_9-185-534-1067.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170621_9-224-799-858.jpg,0.0,0.0,0.0,1.0,0.0,1,1000
0190221170621_9-3-250-835.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170621_9-328-918-639.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170621_9-433-878-1053.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170621_9-542-1061-972.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170621_9-57-509-1124.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170621_9-606-1034-1343.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170621_9-62-449-693.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170621_9-727-1064-1573.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170621_9-788-1080-1080.jpg,0.0,0.0,0.0,1.0,0.0,1000,1
0190221170621_9-79-446-898.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170621_9-866-1077-1697.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170624_04-107-376-885.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170624_04-2-349-949.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170624_04-225-595-1129.jpg,0.0,0.0,1.0,0.0,0.0,0,0
0190221170624_04-291-742-901.jpg,0.0,0.0,1.0,0.0,0.0,1000,0
0190221170624_04-3-239-839.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170624_04-379-1010-617.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170624_04-480-916-1063.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170624_04-596-1059-1371.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170624_04-619-1074-1060.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170624_04-841-1080-1736.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170624_04-89-443-1147.jpg,0.0,0.0,0.0,1.0,0.0,1,1000
0190221170624_04-91-493-703.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170626_05-156-516-676.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170626_05-18-243-828.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170626_05-319-677-1139.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170626_05-423-761-730.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170626_05-523-819-1225.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170626_05-57-421-946.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170626_05-590-1078-1473.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170626_05-686-1080-1920.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170627_58-150-493-664.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170627_58-351-842-1154.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170627_58-427-807-709.jpg,0.0,1.0,0.0,0.0,0.0,1000,1000
0190221170627_58-683-1080-1920.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170627_58-725-939-752.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170627_58-74-289-825.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170627_58-81-363-930.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170629_06-253-870-1235.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170629_06-306-809-932.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170629_06-320-906-561.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170629_06-617-1070-1590.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170629_06-671-1080-1919.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170629_06-705-1079-1034.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170629_06-884-1079-1211.jpg,0.0,0.0,1.0,0.0,0.0,1000,1000
0190221170629_06-91-440-838.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170629_06-98-475-971.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170630_59-121-562-832.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170630_59-123-507-973.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170630_59-337-873-1371.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170630_59-350-855-958.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170630_59-384-1022-538.jpg,0.0,0.0,0.0,0.0,1.0,1000,0
0190221170630_59-677-1078-1915.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170630_59-739-1080-1689.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170630_59-831-1075-1051.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170632_21-367-967-962.jpg,0.0,0.0,0.0,0.0,1.0,0,1000
0190221170632_21-422-944-1265.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170632_21-723-1077-1099.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170632_21-730-1065-1920.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170633_43-437-1071-979.jpg,0.0,0.0,1.0,0.0,0.0,0,0
0190221170633_43-439-1019-1283.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170633_43-856-1074-1172.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170634_72-456-1046-1379.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170634_72-520-1066-990.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170635_95-522-1062-1467.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170635_95-579-1065-1002.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170637_16-595-1078-1566.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170637_16-676-1077-1073.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170652_47-643-1071-1918.jpg,0.0,0.0,1.0,0.0,0.0,1000,1000
0190221170653_57-22-402-642.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170653_57-638-1074-1919.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170654_72-31-418-748.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170654_72-652-1073-1919.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170655_78-105-611-1069.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170655_78-115-524-879.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170655_78-132-500-731.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170655_78-351-893-542.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170655_78-634-1071-1918.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170657_14-128-649-1038.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170657_14-141-571-879.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170657_14-143-551-1243.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170657_14-171-549-716.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170657_14-30-393-786.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170657_14-384-942-635.jpg,0.0,1.0,0.0,0.0,0.0,1000,0
0190221170657_14-656-1070-1919.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170658_84-138-554-1184.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170658_84-168-607-879.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170658_84-204-613-695.jpg,0.0,0.0,0.0,0.0,1.0,0,1
0190221170658_84-292-940-513.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170658_84-343-1036-583.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170658_84-39-457-812.jpg,0.0,0.0,0.0,0.0,1.0,1,1
0190221170658_84-444-1068-644.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170700_46-141-561-1109.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170700_46-177-570-1240.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170700_46-186-773-1017.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170700_46-233-413-650.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170700_46-307-831-675.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170700_46-486-1057-614.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170700_46-54-472-842.jpg,0.0,0.0,0.0,1.0,0.0,1,1000
0190221170702_12-181-560-1203.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170702_12-225-847-1044.jpg,0.0,0.0,0.0,1.0,0.0,1,0
0190221170702_12-278-776-665.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170702_12-332-932-825.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170702_12-356-701-525.jpg,0.0,1.0,0.0,0.0,0.0,1,0
0190221170702_12-526-1073-575.jpg,0.0,0.0,0.0,0.0,1.0,1000,1000
0190221170702_12-87-426-800.jpg,0.0,0.0,0.0,1.0,0.0,0,0
0190221170703_84-175-548-817.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170703_84-375-957-1379.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170703_84-387-1005-580.jpg,0.0,0.0,0.0,1.0,0.0,0,1000
0190221170703_84-603-1073-949.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170703_84-635-1078-1917.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170703_84-860-1080-437.jpg,0.0,0.0,0.0,1.0,0.0,1000,0
0190221170705_68-168-591-857.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170705_68-379-989-577.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170705_68-632-1080-1917.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170707_4-170-577-822.jpg,0.0,0.0,0.0,0.0,1.0,1,0
0190221170707_4-186-596-1187.jpg,0.0,0.0,0.0,0.0,1.0,0,0
0190221170707_4-528-1059-1373.jpg,0.0,0.0,0.0,1.0,0.0,1000,1000
0190221170707_4-637-1062-1678.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
0190221170707_4-640-1079-1917.jpg,0.0,0.0,0.0,0.0,0.0,1000,1000
